fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,fixed_2,fixed_3,fixed_4,volatile_2,density_2,density_3,citric_2,residual_2,chlorides_2,free_2,total_2,pH_2,sulphates_2,alcohol_2
7.3,0.74,0.08,1.7,0.094,10,45,0.99576,3.24,0.5,9.8,5,53.29,389.017,2839.8241,0.5476,0.991537978,0.987333857,0.0064,2.89,0.008836,100,2025,0.991537978,10.4976,0.25
6.9,0.54,0.3,2.2,0.088,9,105,0.99725,3.25,1.18,10.5,6,47.61,328.509,2266.7121,0.2916,0.994507563,0.991772667,0.09,4.84,0.007744,81,11025,0.994507563,10.5625,1.3924
8,0.77,0.32,2.1,0.079,16,74,0.99656,3.27,0.5,9.8,6,64,512,4096,0.5929,0.993131834,0.98971546,0.1024,4.41,0.006241,256,5476,0.993131834,10.6929,0.25
6.6,0.61,0,1.6,0.069,4,8,0.99396,3.33,0.37,10.4,4,43.56,287.496,1897.4736,0.3721,0.987956482,0.981989224,0,2.56,0.004761,16,64,0.987956482,11.0889,0.1369
8.7,0.78,0.51,1.7,0.415,12,66,0.99623,3,1.17,9.2,5,75.69,658.503,5728.9761,0.6084,0.992474213,0.988732585,0.2601,2.89,0.172225,144,4356,0.992474213,9,1.3689
7.5,0.58,0.56,3.1,0.153,5,14,0.99476,3.21,1.03,11.6,6,56.25,421.875,3164.0625,0.3364,0.989547458,0.984362229,0.3136,9.61,0.023409,25,196,0.989547458,10.3041,1.0609
8.7,0.78,0.51,1.7,0.415,12,66,0.99623,3,1.17,9.2,5,75.69,658.503,5728.9761,0.6084,0.992474213,0.988732585,0.2601,2.89,0.172225,144,4356,0.992474213,9,1.3689
7.7,0.75,0.27,3.8,0.11,34,89,0.99664,3.24,0.45,9.3,5,59.29,456.533,3515.3041,0.5625,0.99329129,0.989953831,0.0729,14.44,0.0121,1156,7921,0.99329129,10.4976,0.2025
6.8,0.815,0,1.2,0.267,16,29,0.99471,3.32,0.51,9.8,3,46.24,314.432,2138.1376,0.664225,0.989447984,0.984213804,0,1.44,0.071289,256,841,0.989447984,11.0224,0.2601
7.2,0.56,0.26,2,0.083,13,100,0.99586,3.26,0.52,9.9,5,51.84,373.248,2687.3856,0.3136,0.99173714,0.987631348,0.0676,4,0.006889,169,10000,0.99173714,10.6276,0.2704
8.2,0.885,0.2,1.4,0.086,7,31,0.9946,3.11,0.46,10,5,67.24,551.368,4521.2176,0.783225,0.98922916,0.983887323,0.04,1.96,0.007396,49,961,0.98922916,9.6721,0.2116
5.2,0.49,0.26,2.3,0.09,23,74,0.9953,3.71,0.62,12.2,6,27.04,140.608,731.1616,0.2401,0.99062209,0.985966166,0.0676,5.29,0.0081,529,5476,0.99062209,13.7641,0.3844
7.2,0.45,0.15,2,0.078,10,28,0.99609,3.29,0.51,9.9,6,51.84,373.248,2687.3856,0.2025,0.992195288,0.988315805,0.0225,4,0.006084,100,784,0.992195288,10.8241,0.2601
7.5,0.57,0.02,2.6,0.077,11,35,0.99557,3.36,0.62,10.8,6,56.25,421.875,3164.0625,0.3249,0.991159625,0.986768788,0.0004,6.76,0.005929,121,1225,0.991159625,11.2896,0.3844
7.5,0.57,0.02,2.6,0.077,11,35,0.99557,3.36,0.62,10.8,6,56.25,421.875,3164.0625,0.3249,0.991159625,0.986768788,0.0004,6.76,0.005929,121,1225,0.991159625,11.2896,0.3844
6.8,0.83,0.09,1.8,0.074,4,25,0.99534,3.38,0.45,9.6,5,46.24,314.432,2138.1376,0.6889,0.990701716,0.986085046,0.0081,3.24,0.005476,16,625,0.990701716,11.4244,0.2025
8,0.6,0.22,2.1,0.08,25,105,0.99613,3.3,0.49,9.9,5,64,512,4096,0.36,0.992274977,0.988434873,0.0484,4.41,0.0064,625,11025,0.992274977,10.89,0.2401
8,0.6,0.22,2.1,0.08,25,105,0.99613,3.3,0.49,9.9,5,64,512,4096,0.36,0.992274977,0.988434873,0.0484,4.41,0.0064,625,11025,0.992274977,10.89,0.2401
7.1,0.755,0.15,1.8,0.107,20,84,0.99593,3.19,0.5,9.5,5,50.41,357.911,2541.1681,0.570025,0.991876565,0.987839627,0.0225,3.24,0.011449,400,7056,0.991876565,10.1761,0.25
8,0.81,0.25,3.4,0.076,34,85,0.99668,3.19,0.42,9.2,5,64,512,4096,0.6561,0.993371022,0.990073031,0.0625,11.56,0.005776,1156,7225,0.993371022,10.1761,0.1764
7.4,0.64,0.07,1.8,0.1,8,23,0.9961,3.3,0.58,9.6,5,54.76,405.224,2998.6576,0.4096,0.99221521,0.988345571,0.0049,3.24,0.01,64,529,0.99221521,10.89,0.3364
7.4,0.64,0.07,1.8,0.1,8,23,0.9961,3.3,0.58,9.6,5,54.76,405.224,2998.6576,0.4096,0.99221521,0.988345571,0.0049,3.24,0.01,64,529,0.99221521,10.89,0.3364
6.6,0.64,0.31,6.1,0.083,7,49,0.99718,3.35,0.68,10.3,5,43.56,287.496,1897.4736,0.4096,0.994367952,0.991563835,0.0961,37.21,0.006889,49,2401,0.994367952,11.2225,0.4624
6.7,0.48,0.02,2.2,0.08,36,111,0.99524,3.1,0.53,9.7,5,44.89,300.763,2015.1121,0.2304,0.990502658,0.985787865,0.0004,4.84,0.0064,1296,12321,0.990502658,9.61,0.2809
6,0.49,0,2.3,0.068,15,33,0.99292,3.58,0.59,12.5,6,36,216,1296,0.2401,0.985890126,0.978910024,0,5.29,0.004624,225,1089,0.985890126,12.8164,0.3481
8,0.64,0.22,2.4,0.094,5,33,0.99612,3.37,0.58,11,5,64,512,4096,0.4096,0.992255054,0.988405105,0.0484,5.76,0.008836,25,1089,0.992255054,11.3569,0.3364
7.1,0.62,0.06,1.3,0.07,5,12,0.9942,3.17,0.48,9.8,5,50.41,357.911,2541.1681,0.3844,0.98843364,0.982700725,0.0036,1.69,0.0049,25,144,0.98843364,10.0489,0.2304
8,0.52,0.25,2,0.078,19,59,0.99612,3.3,0.48,10.2,5,64,512,4096,0.2704,0.992255054,0.988405105,0.0625,4,0.006084,361,3481,0.992255054,10.89,0.2304
6.4,0.57,0.14,3.9,0.07,27,73,0.99669,3.32,0.48,9.2,5,40.96,262.144,1677.7216,0.3249,0.993390956,0.990102832,0.0196,15.21,0.0049,729,5329,0.993390956,11.0224,0.2304
8.6,0.685,0.1,1.6,0.092,3,12,0.99745,3.31,0.65,9.55,6,73.96,636.056,5470.0816,0.469225,0.994906503,0.992369491,0.01,2.56,0.008464,9,144,0.994906503,10.9561,0.4225
8.7,0.675,0.1,1.6,0.09,4,11,0.99745,3.31,0.65,9.55,5,75.69,658.503,5728.9761,0.455625,0.994906503,0.992369491,0.01,2.56,0.0081,16,121,0.994906503,10.9561,0.4225
7.3,0.59,0.26,2,0.08,17,104,0.99584,3.28,0.52,9.9,5,53.29,389.017,2839.8241,0.3481,0.991697306,0.987571845,0.0676,4,0.0064,289,10816,0.991697306,10.7584,0.2704
7,0.6,0.12,2.2,0.083,13,28,0.9966,3.52,0.62,10.2,7,49,343,2401,0.36,0.99321156,0.989834641,0.0144,4.84,0.006889,169,784,0.99321156,12.3904,0.3844
7.2,0.67,0,2.2,0.068,10,24,0.9956,3.42,0.72,11.1,6,51.84,373.248,2687.3856,0.4489,0.99121936,0.986857995,0,4.84,0.004624,100,576,0.99121936,11.6964,0.5184
7.9,0.69,0.21,2.1,0.08,33,141,0.9962,3.25,0.51,9.9,5,62.41,493.039,3895.0081,0.4761,0.99241444,0.988643265,0.0441,4.41,0.0064,1089,19881,0.99241444,10.5625,0.2601
7.9,0.69,0.21,2.1,0.08,33,141,0.9962,3.25,0.51,9.9,5,62.41,493.039,3895.0081,0.4761,0.99241444,0.988643265,0.0441,4.41,0.0064,1089,19881,0.99241444,10.5625,0.2601
7.6,0.3,0.42,2,0.052,6,24,0.9963,3.44,0.82,11.9,6,57.76,438.976,3336.2176,0.09,0.99261369,0.988941019,0.1764,4,0.002704,36,576,0.99261369,11.8336,0.6724
7.2,0.33,0.33,1.7,0.061,3,13,0.996,3.23,1.1,10,8,51.84,373.248,2687.3856,0.1089,0.992016,0.988047936,0.1089,2.89,0.003721,9,169,0.992016,10.4329,1.21
8,0.5,0.39,2.6,0.082,12,46,0.9985,3.43,0.62,10.7,6,64,512,4096,0.25,0.99700225,0.995506747,0.1521,6.76,0.006724,144,2116,0.99700225,11.7649,0.3844
7.7,0.28,0.3,2,0.062,18,34,0.9952,3.28,0.9,11.3,7,59.29,456.533,3515.3041,0.0784,0.99042304,0.985669009,0.09,4,0.003844,324,1156,0.99042304,10.7584,0.81
8.2,0.24,0.34,5.1,0.062,8,22,0.9974,3.22,0.94,10.9,6,67.24,551.368,4521.2176,0.0576,0.99480676,0.992220262,0.1156,26.01,0.003844,64,484,0.99480676,10.3684,0.8836
6,0.51,0,2.1,0.064,40,54,0.995,3.54,0.93,10.7,6,36,216,1296,0.2601,0.990025,0.985074875,0,4.41,0.004096,1600,2916,0.990025,12.5316,0.8649
8.1,0.29,0.36,2.2,0.048,35,53,0.995,3.27,1.01,12.4,7,65.61,531.441,4304.6721,0.0841,0.990025,0.985074875,0.1296,4.84,0.002304,1225,2809,0.990025,10.6929,1.0201
6,0.51,0,2.1,0.064,40,54,0.995,3.54,0.93,10.7,6,36,216,1296,0.2601,0.990025,0.985074875,0,4.41,0.004096,1600,2916,0.990025,12.5316,0.8649
6.6,0.96,0,1.8,0.082,5,16,0.9936,3.5,0.44,11.9,6,43.56,287.496,1897.4736,0.9216,0.98724096,0.980922618,0,3.24,0.006724,25,256,0.98724096,12.25,0.1936
6.4,0.47,0.4,2.4,0.071,8,19,0.9963,3.56,0.73,10.6,6,40.96,262.144,1677.7216,0.2209,0.99261369,0.988941019,0.16,5.76,0.005041,64,361,0.99261369,12.6736,0.5329
8.2,0.24,0.34,5.1,0.062,8,22,0.9974,3.22,0.94,10.9,6,67.24,551.368,4521.2176,0.0576,0.99480676,0.992220262,0.1156,26.01,0.003844,64,484,0.99480676,10.3684,0.8836
9.9,0.57,0.25,2,0.104,12,89,0.9963,3.04,0.9,10.1,5,98.01,970.299,9605.9601,0.3249,0.99261369,0.988941019,0.0625,4,0.010816,144,7921,0.99261369,9.2416,0.81
10,0.32,0.59,2.2,0.077,3,15,0.9994,3.2,0.78,9.6,5,100,1000,10000,0.1024,0.99880036,0.99820108,0.3481,4.84,0.005929,9,225,0.99880036,10.24,0.6084
6.2,0.58,0,1.6,0.065,8,18,0.9966,3.56,0.84,9.4,5,38.44,238.328,1477.6336,0.3364,0.99321156,0.989834641,0,2.56,0.004225,64,324,0.99321156,12.6736,0.7056
10,0.32,0.59,2.2,0.077,3,15,0.9994,3.2,0.78,9.6,5,100,1000,10000,0.1024,0.99880036,0.99820108,0.3481,4.84,0.005929,9,225,0.99880036,10.24,0.6084
7.3,0.34,0.33,2.5,0.064,21,37,0.9952,3.35,0.77,12.1,7,53.29,389.017,2839.8241,0.1156,0.99042304,0.985669009,0.1089,6.25,0.004096,441,1369,0.99042304,11.2225,0.5929
7.8,0.53,0.01,1.6,0.077,3,19,0.995,3.16,0.46,9.8,5,60.84,474.552,3701.5056,0.2809,0.990025,0.985074875,0.0001,2.56,0.005929,9,361,0.990025,9.9856,0.2116
7.7,0.64,0.21,2.2,0.077,32,133,0.9956,3.27,0.45,9.9,5,59.29,456.533,3515.3041,0.4096,0.99121936,0.986857995,0.0441,4.84,0.005929,1024,17689,0.99121936,10.6929,0.2025
7.8,0.53,0.01,1.6,0.077,3,19,0.995,3.16,0.46,9.8,5,60.84,474.552,3701.5056,0.2809,0.990025,0.985074875,0.0001,2.56,0.005929,9,361,0.990025,9.9856,0.2116
7.5,0.4,0.18,1.6,0.079,24,58,0.9965,3.34,0.58,9.4,5,56.25,421.875,3164.0625,0.16,0.99301225,0.989536707,0.0324,2.56,0.006241,576,3364,0.99301225,11.1556,0.3364
7,0.54,0,2.1,0.079,39,55,0.9956,3.39,0.84,11.4,6,49,343,2401,0.2916,0.99121936,0.986857995,0,4.41,0.006241,1521,3025,0.99121936,11.4921,0.7056
6.4,0.53,0.09,3.9,0.123,14,31,0.9968,3.5,0.67,11,4,40.96,262.144,1677.7216,0.2809,0.99361024,0.990430687,0.0081,15.21,0.015129,196,961,0.99361024,12.25,0.4489
8.3,0.26,0.37,1.4,0.076,8,23,0.9974,3.26,0.7,9.6,6,68.89,571.787,4745.8321,0.0676,0.99480676,0.992220262,0.1369,1.96,0.005776,64,529,0.99480676,10.6276,0.49
8.3,0.26,0.37,1.4,0.076,8,23,0.9974,3.26,0.7,9.6,6,68.89,571.787,4745.8321,0.0676,0.99480676,0.992220262,0.1369,1.96,0.005776,64,529,0.99480676,10.6276,0.49
7.7,0.23,0.37,1.8,0.046,23,60,0.9971,3.41,0.71,12.1,6,59.29,456.533,3515.3041,0.0529,0.99420841,0.991325206,0.1369,3.24,0.002116,529,3600,0.99420841,11.6281,0.5041
7.6,0.41,0.33,2.5,0.078,6,23,0.9957,3.3,0.58,11.2,5,57.76,438.976,3336.2176,0.1681,0.99141849,0.98715539,0.1089,6.25,0.006084,36,529,0.99141849,10.89,0.3364
7.8,0.64,0,1.9,0.072,27,55,0.9962,3.31,0.63,11,5,60.84,474.552,3701.5056,0.4096,0.99241444,0.988643265,0,3.61,0.005184,729,3025,0.99241444,10.9561,0.3969
7.9,0.18,0.4,2.2,0.049,38,67,0.996,3.33,0.93,11.3,5,62.41,493.039,3895.0081,0.0324,0.992016,0.988047936,0.16,4.84,0.002401,1444,4489,0.992016,11.0889,0.8649
7.4,0.41,0.24,1.8,0.066,18,47,0.9956,3.37,0.62,10.4,5,54.76,405.224,2998.6576,0.1681,0.99121936,0.986857995,0.0576,3.24,0.004356,324,2209,0.99121936,11.3569,0.3844
7.6,0.43,0.31,2.1,0.069,13,74,0.9958,3.26,0.54,9.9,6,57.76,438.976,3336.2176,0.1849,0.99161764,0.987452846,0.0961,4.41,0.004761,169,5476,0.99161764,10.6276,0.2916
5.9,0.44,0,1.6,0.042,3,11,0.9944,3.48,0.85,11.7,6,34.81,205.379,1211.7361,0.1936,0.98883136,0.983293904,0,2.56,0.001764,9,121,0.98883136,12.1104,0.7225
6.1,0.4,0.16,1.8,0.069,11,25,0.9955,3.42,0.74,10.1,7,37.21,226.981,1384.5841,0.16,0.99102025,0.986560659,0.0256,3.24,0.004761,121,625,0.99102025,11.6964,0.5476
10.2,0.54,0.37,15.4,0.214,55,95,1.00369,3.18,0.77,9,6,104.04,1061.208,10824.3216,0.2916,1.007393616,1.011110899,0.1369,237.16,0.045796,3025,9025,1.007393616,10.1124,0.5929
10.2,0.54,0.37,15.4,0.214,55,95,1.00369,3.18,0.77,9,6,104.04,1061.208,10824.3216,0.2916,1.007393616,1.011110899,0.1369,237.16,0.045796,3025,9025,1.007393616,10.1124,0.5929
10,0.38,0.38,1.6,0.169,27,90,0.99914,3.15,0.65,8.5,5,100,1000,10000,0.1444,0.99828074,0.997422218,0.1444,2.56,0.028561,729,8100,0.99828074,9.9225,0.4225
6.8,0.915,0.29,4.8,0.07,15,39,0.99577,3.53,0.54,11.1,5,46.24,314.432,2138.1376,0.837225,0.991557893,0.987363603,0.0841,23.04,0.0049,225,1521,0.991557893,12.4609,0.2916
7,0.59,0,1.7,0.052,3,8,0.996,3.41,0.47,10.3,5,49,343,2401,0.3481,0.992016,0.988047936,0,2.89,0.002704,9,64,0.992016,11.6281,0.2209
7.3,0.67,0.02,2.2,0.072,31,92,0.99566,3.32,0.68,11.06666667,6,53.29,389.017,2839.8241,0.4489,0.991338836,0.987036425,0.0004,4.84,0.005184,961,8464,0.991338836,11.0224,0.4624
7.2,0.37,0.32,2,0.062,15,28,0.9947,3.23,0.73,11.3,7,51.84,373.248,2687.3856,0.1369,0.98942809,0.984184121,0.1024,4,0.003844,225,784,0.98942809,10.4329,0.5329
7.4,0.785,0.19,5.2,0.094,19,98,0.99713,3.16,0.52,9.566666667,6,54.76,405.224,2998.6576,0.616225,0.994268237,0.991414687,0.0361,27.04,0.008836,361,9604,0.994268237,9.9856,0.2704
6.9,0.63,0.02,1.9,0.078,18,30,0.99712,3.4,0.75,9.8,5,47.61,328.509,2266.7121,0.3969,0.994248294,0.991384859,0.0004,3.61,0.006084,324,900,0.994248294,11.56,0.5625
6.9,0.58,0.2,1.75,0.058,8,22,0.99322,3.38,0.49,11.7,5,47.61,328.509,2266.7121,0.3364,0.986485968,0.979797594,0.04,3.0625,0.003364,64,484,0.986485968,11.4244,0.2401
7.3,0.67,0.02,2.2,0.072,31,92,0.99566,3.32,0.68,11.1,6,53.29,389.017,2839.8241,0.4489,0.991338836,0.987036425,0.0004,4.84,0.005184,961,8464,0.991338836,11.0224,0.4624
7.4,0.785,0.19,5.2,0.094,19,98,0.99713,3.16,0.52,9.6,6,54.76,405.224,2998.6576,0.616225,0.994268237,0.991414687,0.0361,27.04,0.008836,361,9604,0.994268237,9.9856,0.2704
6.9,0.63,0.02,1.9,0.078,18,30,0.99712,3.4,0.75,9.8,5,47.61,328.509,2266.7121,0.3969,0.994248294,0.991384859,0.0004,3.61,0.006084,324,900,0.994248294,11.56,0.5625
6.8,0.67,0,1.9,0.08,22,39,0.99701,3.4,0.74,9.7,5,46.24,314.432,2138.1376,0.4489,0.99402894,0.991056794,0,3.61,0.0064,484,1521,0.99402894,11.56,0.5476
6.9,0.58,0.01,1.9,0.08,40,54,0.99683,3.4,0.73,9.7,5,47.61,328.509,2266.7121,0.3364,0.993670049,0.990520115,0.0001,3.61,0.0064,1600,2916,0.993670049,11.56,0.5329
7.2,0.38,0.31,2,0.056,15,29,0.99472,3.23,0.76,11.3,8,51.84,373.248,2687.3856,0.1444,0.989467878,0.984243488,0.0961,4,0.003136,225,841,0.989467878,10.4329,0.5776
7.2,0.37,0.32,2,0.062,15,28,0.9947,3.23,0.73,11.3,7,51.84,373.248,2687.3856,0.1369,0.98942809,0.984184121,0.1024,4,0.003844,225,784,0.98942809,10.4329,0.5329
7.8,0.32,0.44,2.7,0.104,8,17,0.99732,3.33,0.78,11,7,60.84,474.552,3701.5056,0.1024,0.994647182,0.991981528,0.1936,7.29,0.010816,64,289,0.994647182,11.0889,0.6084
6.6,0.58,0.02,2,0.062,37,53,0.99374,3.35,0.76,11.6,7,43.56,287.496,1897.4736,0.3364,0.987519188,0.981337317,0.0004,4,0.003844,1369,2809,0.987519188,11.2225,0.5776
7.6,0.49,0.33,1.9,0.074,27,85,0.99706,3.41,0.58,9,5,57.76,438.976,3336.2176,0.2401,0.994128644,0.991205905,0.1089,3.61,0.005476,729,7225,0.994128644,11.6281,0.3364
11.7,0.45,0.63,2.2,0.073,7,23,0.99974,3.21,0.69,10.9,6,136.89,1601.613,18738.8721,0.2025,0.999480068,0.999220203,0.3969,4.84,0.005329,49,529,0.999480068,10.3041,0.4761
6.5,0.9,0,1.6,0.052,9,17,0.99467,3.5,0.63,10.9,6,42.25,274.625,1785.0625,0.81,0.989368409,0.984095075,0,2.56,0.002704,81,289,0.989368409,12.25,0.3969
6,0.54,0.06,1.8,0.05,38,89,0.99236,3.3,0.5,10.55,6,36,216,1296,0.2916,0.98477837,0.977254663,0.0036,3.24,0.0025,1444,7921,0.98477837,10.89,0.25
7.6,0.49,0.33,1.9,0.074,27,85,0.99706,3.41,0.58,9,5,57.76,438.976,3336.2176,0.2401,0.994128644,0.991205905,0.1089,3.61,0.005476,729,7225,0.994128644,11.6281,0.3364
8.4,0.29,0.4,1.7,0.067,8,20,0.99603,3.39,0.6,10.5,5,70.56,592.704,4978.7136,0.0841,0.992075761,0.98813722,0.16,2.89,0.004489,64,400,0.992075761,11.4921,0.36
7.9,0.2,0.35,1.7,0.054,7,15,0.99458,3.32,0.8,11.9,7,62.41,493.039,3895.0081,0.04,0.989189376,0.98382797,0.1225,2.89,0.002916,49,225,0.989189376,11.0224,0.64
6.4,0.42,0.09,2.3,0.054,34,64,0.99724,3.41,0.68,10.4,6,40.96,262.144,1677.7216,0.1764,0.994487618,0.991742832,0.0081,5.29,0.002916,1156,4096,0.994487618,11.6281,0.4624
6.2,0.785,0,2.1,0.06,6,13,0.99664,3.59,0.61,10,4,38.44,238.328,1477.6336,0.616225,0.99329129,0.989953831,0,4.41,0.0036,36,169,0.99329129,12.8881,0.3721
6.8,0.64,0.03,2.3,0.075,14,31,0.99545,3.36,0.58,10.4,6,46.24,314.432,2138.1376,0.4096,0.990920703,0.986412013,0.0009,5.29,0.005625,196,961,0.990920703,11.2896,0.3364
6.9,0.63,0.01,2.4,0.076,14,39,0.99522,3.34,0.53,10.8,6,47.61,328.509,2266.7121,0.3969,0.990462848,0.985728436,0.0001,5.76,0.005776,196,1521,0.990462848,11.1556,0.2809
6.8,0.59,0.1,1.7,0.063,34,53,0.9958,3.41,0.67,9.7,5,46.24,314.432,2138.1376,0.3481,0.99161764,0.987452846,0.01,2.89,0.003969,1156,2809,0.99161764,11.6281,0.4489
6.8,0.59,0.1,1.7,0.063,34,53,0.9958,3.41,0.67,9.7,5,46.24,314.432,2138.1376,0.3481,0.99161764,0.987452846,0.01,2.89,0.003969,1156,2809,0.99161764,11.6281,0.4489
7.3,0.48,0.32,2.1,0.062,31,54,0.99728,3.3,0.65,10,7,53.29,389.017,2839.8241,0.2304,0.994567398,0.991862175,0.1024,4.41,0.003844,961,2916,0.994567398,10.89,0.4225
6.7,1.04,0.08,2.3,0.067,19,32,0.99648,3.52,0.57,11,4,44.89,300.763,2015.1121,1.0816,0.99297239,0.989477128,0.0064,5.29,0.004489,361,1024,0.99297239,12.3904,0.3249
7.3,0.48,0.32,2.1,0.062,31,54,0.99728,3.3,0.65,10,7,53.29,389.017,2839.8241,0.2304,0.994567398,0.991862175,0.1024,4.41,0.003844,961,2916,0.994567398,10.89,0.4225
7.3,0.98,0.05,2.1,0.061,20,49,0.99705,3.31,0.55,9.7,3,53.29,389.017,2839.8241,0.9604,0.994108703,0.991176082,0.0025,4.41,0.003721,400,2401,0.994108703,10.9561,0.3025
10,0.69,0.11,1.4,0.084,8,24,0.99578,2.88,0.47,9.7,5,100,1000,10000,0.4761,0.991577808,0.98739335,0.0121,1.96,0.007056,64,576,0.991577808,8.2944,0.2209
6.7,0.7,0.08,3.75,0.067,8,16,0.99334,3.43,0.52,12.6,5,44.89,300.763,2015.1121,0.49,0.986724356,0.980152771,0.0064,14.0625,0.004489,64,256,0.986724356,11.7649,0.2704
7.6,0.35,0.6,2.6,0.073,23,44,0.99656,3.38,0.79,11.1,6,57.76,438.976,3336.2176,0.1225,0.993131834,0.98971546,0.36,6.76,0.005329,529,1936,0.993131834,11.4244,0.6241
6.1,0.6,0.08,1.8,0.071,14,45,0.99336,3.38,0.54,11,5,37.21,226.981,1384.5841,0.36,0.98676409,0.980211976,0.0064,3.24,0.005041,196,2025,0.98676409,11.4244,0.2916
9.9,0.5,0.5,13.8,0.205,48,82,1.00242,3.16,0.75,8.8,5,98.01,970.299,9605.9601,0.25,1.004845856,1.007277583,0.25,190.44,0.042025,2304,6724,1.004845856,9.9856,0.5625
5.3,0.47,0.11,2.2,0.048,16,89,0.99182,3.54,0.88,13.56666667,7,28.09,148.877,789.0481,0.2209,0.983706912,0.97566019,0.0121,4.84,0.002304,256,7921,0.983706912,12.5316,0.7744
9.9,0.5,0.5,13.8,0.205,48,82,1.00242,3.16,0.75,8.8,5,98.01,970.299,9605.9601,0.25,1.004845856,1.007277583,0.25,190.44,0.042025,2304,6724,1.004845856,9.9856,0.5625
5.3,0.47,0.11,2.2,0.048,16,89,0.99182,3.54,0.88,13.6,7,28.09,148.877,789.0481,0.2209,0.983706912,0.97566019,0.0121,4.84,0.002304,256,7921,0.983706912,12.5316,0.7744
7.1,0.875,0.05,5.7,0.082,3,14,0.99808,3.4,0.52,10.2,3,50.41,357.911,2541.1681,0.765625,0.996163686,0.994251052,0.0025,32.49,0.006724,9,196,0.996163686,11.56,0.2704
8.2,0.28,0.6,3,0.104,10,22,0.99828,3.39,0.68,10.6,5,67.24,551.368,4521.2176,0.0784,0.996562958,0.99484887,0.36,9,0.010816,100,484,0.996562958,11.4921,0.4624
5.6,0.62,0.03,1.5,0.08,6,13,0.99498,3.66,0.62,10.1,4,31.36,175.616,983.4496,0.3844,0.9899852,0.985015475,0.0009,2.25,0.0064,36,169,0.9899852,13.3956,0.3844
8.2,0.28,0.6,3,0.104,10,22,0.99828,3.39,0.68,10.6,5,67.24,551.368,4521.2176,0.0784,0.996562958,0.99484887,0.36,9,0.010816,100,484,0.996562958,11.4921,0.4624
7.2,0.58,0.54,2.1,0.114,3,9,0.99719,3.33,0.57,10.3,4,51.84,373.248,2687.3856,0.3364,0.994387896,0.991593666,0.2916,4.41,0.012996,9,81,0.994387896,11.0889,0.3249
8.1,0.33,0.44,1.5,0.042,6,12,0.99542,3.35,0.61,10.7,5,65.61,531.441,4304.6721,0.1089,0.990860976,0.986322833,0.1936,2.25,0.001764,36,144,0.990860976,11.2225,0.3721
6.8,0.91,0.06,2,0.06,4,11,0.99592,3.53,0.64,10.9,4,46.24,314.432,2138.1376,0.8281,0.991856646,0.987809871,0.0036,4,0.0036,16,121,0.991856646,12.4609,0.4096
7,0.655,0.16,2.1,0.074,8,25,0.99606,3.37,0.55,9.7,5,49,343,2401,0.429025,0.992135524,0.98822651,0.0256,4.41,0.005476,64,625,0.992135524,11.3569,0.3025
6.8,0.68,0.21,2.1,0.07,9,23,0.99546,3.38,0.6,10.3,5,46.24,314.432,2138.1376,0.4624,0.990940612,0.986441741,0.0441,4.41,0.0049,81,529,0.990940612,11.4244,0.36
6,0.64,0.05,1.9,0.066,9,17,0.99496,3.52,0.78,10.6,5,36,216,1296,0.4096,0.989945402,0.984956077,0.0025,3.61,0.004356,81,289,0.989945402,12.3904,0.6084
5.6,0.54,0.04,1.7,0.049,5,13,0.9942,3.72,0.58,11.4,5,31.36,175.616,983.4496,0.2916,0.98843364,0.982700725,0.0016,2.89,0.002401,25,169,0.98843364,13.8384,0.3364
6.2,0.57,0.1,2.1,0.048,4,11,0.99448,3.44,0.76,10.8,6,38.44,238.328,1477.6336,0.3249,0.98899047,0.983531243,0.01,4.41,0.002304,16,121,0.98899047,11.8336,0.5776
7.1,0.22,0.49,1.8,0.039,8,18,0.99344,3.39,0.56,12.4,6,50.41,357.911,2541.1681,0.0484,0.986923034,0.980448818,0.2401,3.24,0.001521,64,324,0.986923034,11.4921,0.3136
5.6,0.54,0.04,1.7,0.049,5,13,0.9942,3.72,0.58,11.4,5,31.36,175.616,983.4496,0.2916,0.98843364,0.982700725,0.0016,2.89,0.002401,25,169,0.98843364,13.8384,0.3364
6.2,0.65,0.06,1.6,0.05,6,18,0.99348,3.57,0.54,11.95,5,38.44,238.328,1477.6336,0.4225,0.98700251,0.980567254,0.0036,2.56,0.0025,36,324,0.98700251,12.7449,0.2916
7.7,0.54,0.26,1.9,0.089,23,147,0.99636,3.26,0.59,9.7,5,59.29,456.533,3515.3041,0.2916,0.99273325,0.989119701,0.0676,3.61,0.007921,529,21609,0.99273325,10.6276,0.3481
6.4,0.31,0.09,1.4,0.066,15,28,0.99459,3.42,0.7,10,7,40.96,262.144,1677.7216,0.0961,0.989209268,0.983857646,0.0081,1.96,0.004356,225,784,0.989209268,11.6964,0.49
7,0.43,0.02,1.9,0.08,15,28,0.99492,3.35,0.81,10.6,6,49,343,2401,0.1849,0.989865806,0.984837288,0.0004,3.61,0.0064,225,784,0.989865806,11.2225,0.6561
7.7,0.54,0.26,1.9,0.089,23,147,0.99636,3.26,0.59,9.7,5,59.29,456.533,3515.3041,0.2916,0.99273325,0.989119701,0.0676,3.61,0.007921,529,21609,0.99273325,10.6276,0.3481
